Notes,Year,Year Code,State,State Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths,Population,Crude Rate
,2018,2018,Maryland,24,25-34 years,25-34,1330,834612,159.4
,2018,2018,Maryland,24,35-44 years,35-44,1615,773801,208.7
,2018,2018,Maryland,24,45-54 years,45-54,3291,818927,401.9
,2018,2018,Maryland,24,55-64 years,55-64,6816,812734,838.7
,2018,2018,Massachusetts,25,25-34 years,25-34,1296,992913,130.5
,2018,2018,Massachusetts,25,35-44 years,35-44,1452,840652,172.7
,2018,2018,Massachusetts,25,45-54 years,45-54,2858,921531,310.1
,2018,2018,Massachusetts,25,55-64 years,55-64,6490,939167,691.0
,2018,2018,Michigan,26,25-34 years,25-34,1973,1296651,152.2
,2018,2018,Michigan,26,35-44 years,35-44,2666,1163189,229.2
,2018,2018,Michigan,26,45-54 years,45-54,5644,1290060,437.5
,2018,2018,Michigan,26,55-64 years,55-64,12989,1402804,925.9
,2018,2018,Minnesota,27,25-34 years,25-34,718,760925,94.4
,2018,2018,Minnesota,27,35-44 years,35-44,917,710265,129.1
,2018,2018,Minnesota,27,45-54 years,45-54,2090,691491,302.2
,2018,2018,Minnesota,27,55-64 years,55-64,5080,754445,673.3
,2018,2018,Mississippi,28,25-34 years,25-34,717,394306,181.8
,2018,2018,Mississippi,28,35-44 years,35-44,1093,364998,299.5
,2018,2018,Mississippi,28,45-54 years,45-54,2287,368793,620.1
,2018,2018,Mississippi,28,55-64 years,55-64,5177,385893,1341.6
,2018,2018,Missouri,29,25-34 years,25-34,1438,823505,174.6
,2018,2018,Missouri,29,35-44 years,35-44,1872,744539,251.4
,2018,2018,Missouri,29,45-54 years,45-54,3663,751688,487.3
,2018,2018,Missouri,29,55-64 years,55-64,8714,829541,1050.5
,2018,2018,Montana,30,25-34 years,25-34,194,137463,141.1
,2018,2018,Montana,30,35-44 years,35-44,247,126396,195.4
,2018,2018,Montana,30,45-54 years,45-54,468,120278,389.1
,2018,2018,Montana,30,55-64 years,55-64,1267,151387,836.9
,2018,2018,Nebraska,31,25-34 years,25-34,244,255723,95.4
,2018,2018,Nebraska,31,35-44 years,35-44,398,239311,166.3
,2018,2018,Nebraska,31,45-54 years,45-54,826,219971,375.5
,2018,2018,Nebraska,31,55-64 years,55-64,1959,243048,806.0
,2018,2018,Nevada,32,25-34 years,25-34,530,445372,119.0
,2018,2018,Nevada,32,35-44 years,35-44,835,403153,207.1
,2018,2018,Nevada,32,45-54 years,45-54,1639,395339,414.6
,2018,2018,Nevada,32,55-64 years,55-64,3622,376561,961.9
,2018,2018,New Hampshire,33,25-34 years,25-34,259,169075,153.2
,2018,2018,New Hampshire,33,35-44 years,35-44,323,154674,208.8
,2018,2018,New Hampshire,33,45-54 years,45-54,719,190242,377.9
,2018,2018,New Hampshire,33,55-64 years,55-64,1587,212515,746.8
,2018,2018,New Jersey,34,25-34 years,25-34,1610,1155839,139.3
,2018,2018,New Jersey,34,35-44 years,35-44,2021,1139300,177.4
,2018,2018,New Jersey,34,45-54 years,45-54,4156,1235874,336.3
,2018,2018,New Jersey,34,55-64 years,55-64,8828,1219331,724.0
,2018,2018,New Mexico,35,25-34 years,25-34,613,283835,216.0
,2018,2018,New Mexico,35,35-44 years,35-44,772,250784,307.8
,2018,2018,New Mexico,35,45-54 years,45-54,1282,240865,532.2
,2018,2018,New Mexico,35,55-64 years,55-64,2533,274147,924.0
,2018,2018,New York,36,25-34 years,25-34,2686,2878793,93.3
,2018,2018,New York,36,35-44 years,35-44,3634,2431864,149.4
,2018,2018,New York,36,45-54 years,45-54,8253,2555129,323.0
,2018,2018,New York,36,55-64 years,55-64,18658,2594621,719.1
,2018,2018,North Carolina,37,25-34 years,25-34,2049,1393148,147.1
,2018,2018,North Carolina,37,35-44 years,35-44,2785,1295905,214.9
,2018,2018,North Carolina,37,45-54 years,45-54,5775,1377840,419.1
,2018,2018,North Carolina,37,55-64 years,55-64,13053,1342983,971.9
,2018,2018,North Dakota,38,25-34 years,25-34,144,114800,125.4
,2018,2018,North Dakota,38,35-44 years,35-44,184,90402,203.5
,2018,2018,North Dakota,38,45-54 years,45-54,299,80005,373.7
,2018,2018,North Dakota,38,55-64 years,55-64,743,94823,783.6
,2018,2018,Ohio,39,25-34 years,25-34,2613,1545280,169.1
,2018,2018,Ohio,39,35-44 years,35-44,3573,1391192,256.8
,2018,2018,Ohio,39,45-54 years,45-54,7030,1484877,473.4
,2018,2018,Ohio,39,55-64 years,55-64,16394,1611548,1017.3
,2018,2018,Oklahoma,40,25-34 years,25-34,808,543218,148.7
,2018,2018,Oklahoma,40,35-44 years,35-44,1230,490388,250.8
,2018,2018,Oklahoma,40,45-54 years,45-54,2626,460310,570.5
,2018,2018,Oklahoma,40,55-64 years,55-64,6138,493444,1243.9
,2018,2018,Oregon,41,25-34 years,25-34,593,596485,99.4
,2018,2018,Oregon,41,35-44 years,35-44,813,559767,145.2
,2018,2018,Oregon,41,45-54 years,45-54,1802,512674,351.5
,2018,2018,Oregon,41,55-64 years,55-64,4488,544485,824.3
,2018,2018,Pennsylvania,42,25-34 years,25-34,2823,1701106,166.0
,2018,2018,Pennsylvania,42,35-44 years,35-44,3285,1498545,219.2
,2018,2018,Pennsylvania,42,45-54 years,45-54,6593,1652781,398.9
,2018,2018,Pennsylvania,42,55-64 years,55-64,15970,1809805,882.4
,2018,2018,Rhode Island,44,25-34 years,25-34,143,146231,97.8
,2018,2018,Rhode Island,44,35-44 years,35-44,220,124186,177.2
,2018,2018,Rhode Island,44,45-54 years,45-54,439,139370,315.0
,2018,2018,Rhode Island,44,55-64 years,55-64,1133,149158,759.6
,2018,2018,South Carolina,45,25-34 years,25-34,1159,673890,172.0
,2018,2018,South Carolina,45,35-44 years,35-44,1590,611397,260.1
,2018,2018,South Carolina,45,45-54 years,45-54,3266,646458,505.2
,2018,2018,South Carolina,45,55-64 years,55-64,7454,678299,1098.9
,2018,2018,South Dakota,46,25-34 years,25-34,170,116095,146.4
,2018,2018,South Dakota,46,35-44 years,35-44,187,103909,180.0
,2018,2018,South Dakota,46,45-54 years,45-54,390,97081,401.7
,2018,2018,South Dakota,46,55-64 years,55-64,945,117261,805.9
,2018,2018,Tennessee,47,25-34 years,25-34,1661,931067,178.4
,2018,2018,Tennessee,47,35-44 years,35-44,2288,840267,272.3
,2018,2018,Tennessee,47,45-54 years,45-54,5045,882795,571.5
,2018,2018,Tennessee,47,55-64 years,55-64,10724,886174,1210.1
,2018,2018,Texas,48,25-34 years,25-34,4500,4236328,106.2
,2018,2018,Texas,48,35-44 years,35-44,6649,3881772,171.3
,2018,2018,Texas,48,45-54 years,45-54,13481,3552957,379.4
,2018,2018,Texas,48,55-64 years,55-64,29924,3234290,925.2
,2018,2018,Utah,49,25-34 years,25-34,524,464908,112.7
,2018,2018,Utah,49,35-44 years,35-44,758,434614,174.4
,2018,2018,Utah,49,45-54 years,45-54,1037,322173,321.9
,2018,2018,Utah,49,55-64 years,55-64,2094,300160,697.6
,2018,2018,Vermont,50,25-34 years,25-34,125,74091,168.7
,2018,2018,Vermont,50,35-44 years,35-44,148,70601,209.6
,2018,2018,Vermont,50,45-54 years,45-54,279,80719,345.6
,2018,2018,Vermont,50,55-64 years,55-64,687,96489,712.0
,2018,2018,Virginia,51,25-34 years,25-34,1348,1190306,113.2
,2018,2018,Virginia,51,35-44 years,35-44,1889,1104883,171.0
,2018,2018,Virginia,51,45-54 years,45-54,4155,1125384,369.2
,2018,2018,Virginia,51,55-64 years,55-64,9302,1106872,840.4
,2018,2018,Washington,53,25-34 years,25-34,1094,1153357,94.9
,2018,2018,Washington,53,35-44 years,35-44,1490,1002869,148.6
,2018,2018,Washington,53,45-54 years,45-54,2996,933531,320.9
,2018,2018,Washington,53,55-64 years,55-64,7333,960871,763.2
,2018,2018,West Virginia,54,25-34 years,25-34,510,215362,236.8
,2018,2018,West Virginia,54,35-44 years,35-44,771,216760,355.7
,2018,2018,West Virginia,54,45-54 years,45-54,1540,234453,656.8
,2018,2018,West Virginia,54,55-64 years,55-64,3384,258370,1309.7
,2018,2018,Wisconsin,55,25-34 years,25-34,973,737377,132.0
,2018,2018,Wisconsin,55,35-44 years,35-44,1167,704716,165.6
,2018,2018,Wisconsin,55,45-54 years,45-54,2551,737557,345.9
,2018,2018,Wisconsin,55,55-64 years,55-64,6254,820577,762.1
,2018,2018,Wyoming,56,25-34 years,25-34,99,77778,127.3
,2018,2018,Wyoming,56,35-44 years,35-44,156,72713,214.5
,2018,2018,Wyoming,56,45-54 years,45-54,296,64880,456.2
,2018,2018,Wyoming,56,55-64 years,55-64,664,79849,831.6
,2019,2019,Alabama,01,25-34 years,25-34,1158,647229,178.9
,2019,2019,Alabama,01,35-44 years,35-44,1794,593306,302.4
,2019,2019,Alabama,01,45-54 years,45-54,3447,616616,559.0
,2019,2019,Alabama,01,55-64 years,55-64,7943,657667,1207.8
,2019,2019,Alaska,02,25-34 years,25-34,227,117588,193.0
,2019,2019,Alaska,02,35-44 years,35-44,242,95765,252.7
,2019,2019,Alaska,02,45-54 years,45-54,335,85130,393.5
,2019,2019,Alaska,02,55-64 years,55-64,769,93339,823.9
,2019,2019,Arizona,04,25-34 years,25-34,1510,1007093,149.9
,2019,2019,Arizona,04,35-44 years,35-44,1929,896027,215.3
,2019,2019,Arizona,04,45-54 years,45-54,3389,852090,397.7
,2019,2019,Arizona,04,55-64 years,55-64,7462,880794,847.2
,2019,2019,Arkansas,05,25-34 years,25-34,571,396868,143.9
,2019,2019,Arkansas,05,35-44 years,35-44,999,370263,269.8
,2019,2019,Arkansas,05,45-54 years,45-54,1952,361582,539.8
,2019,2019,Arkansas,05,55-64 years,55-64,4781,385994,1238.6
,2019,2019,California,06,25-34 years,25-34,5724,6052952,94.6
,2019,2019,California,06,35-44 years,35-44,7750,5282100,146.7
,2019,2019,California,06,45-54 years,45-54,15143,4979745,304.1
,2019,2019,California,06,55-64 years,55-64,34093,4786635,712.3
,2019,2019,Colorado,08,25-34 years,25-34,1097,913354,120.1
,2019,2019,Colorado,08,35-44 years,35-44,1381,798071,173.0
,2019,2019,Colorado,08,45-54 years,45-54,2283,706150,323.3
,2019,2019,Colorado,08,55-64 years,55-64,5180,713013,726.5
,2019,2019,Connecticut,09,25-34 years,25-34,601,448029,134.1
,2019,2019,Connecticut,09,35-44 years,35-44,787,427141,184.2
,2019,2019,Connecticut,09,45-54 years,45-54,1535,476905,321.9
,2019,2019,Connecticut,09,55-64 years,55-64,3570,513455,695.3
,2019,2019,Delaware,10,25-34 years,25-34,254,129080,196.8
,2019,2019,Delaware,10,35-44 years,35-44,315,113101,278.5
,2019,2019,Delaware,10,45-54 years,45-54,516,118881,434.0
,2019,2019,Delaware,10,55-64 years,55-64,1200,137730,871.3
,2019,2019,District of Columbia,11,25-34 years,25-34,145,164541,88.1
,2019,2019,District of Columbia,11,35-44 years,35-44,204,108969,187.2
,2019,2019,District of Columbia,11,45-54 years,45-54,391,74286,526.3
,2019,2019,District of Columbia,11,55-64 years,55-64,862,69876,1233.6
,2019,2019,Florida,12,25-34 years,25-34,4091,2799422,146.1
,2019,2019,Florida,12,35-44 years,35-44,5602,2600531,215.4
,2019,2019,Florida,12,45-54 years,45-54,10781,2709395,397.9
,2019,2019,Florida,12,55-64 years,55-64,25856,2898355,892.1
,2019,2019,Georgia,13,25-34 years,25-34,1911,1493261,128.0
,2019,2019,Georgia,13,35-44 years,35-44,2912,1380954,210.9
,2019,2019,Georgia,13,45-54 years,45-54,5953,1399652,425.3
,2019,2019,Georgia,13,55-64 years,55-64,13110,1307533,1002.7
,2019,2019,Hawaii,15,25-34 years,25-34,187,199995,93.5
,2019,2019,Hawaii,15,35-44 years,35-44,327,181803,179.9
,2019,2019,Hawaii,15,45-54 years,45-54,632,167747,376.8
,2019,2019,Hawaii,15,55-64 years,55-64,1374,179137,767.0
,2019,2019,Idaho,16,25-34 years,25-34,226,236490,95.6
,2019,2019,Idaho,16,35-44 years,35-44,372,227172,163.8
,2019,2019,Idaho,16,45-54 years,45-54,665,201766,329.6
,2019,2019,Idaho,16,55-64 years,55-64,1648,218360,754.7
,2019,2019,Illinois,17,25-34 years,25-34,2138,1758096,121.6
,2019,2019,Illinois,17,35-44 years,35-44,3042,1637135,185.8
,2019,2019,Illinois,17,45-54 years,45-54,5981,1599789,373.9
,2019,2019,Illinois,17,55-64 years,55-64,13981,1658283,843.1
,2019,2019,Indiana,18,25-34 years,25-34,1417,890687,159.1
,2019,2019,Indiana,18,35-44 years,35-44,1940,828959,234.0
,2019,2019,Indiana,18,45-54 years,45-54,3811,824029,462.5
,2019,2019,Indiana,18,55-64 years,55-64,8915,875082,1018.8
,2019,2019,Iowa,19,25-34 years,25-34,428,398150,107.5
,2019,2019,Iowa,19,35-44 years,35-44,638,385215,165.6
,2019,2019,Iowa,19,45-54 years,45-54,1376,362509,379.6
,2019,2019,Iowa,19,55-64 years,55-64,3682,415696,885.7
,2019,2019,Kansas,20,25-34 years,25-34,495,382922,129.3
,2019,2019,Kansas,20,35-44 years,35-44,692,361029,191.7
,2019,2019,Kansas,20,45-54 years,45-54,1267,327961,386.3
,2019,2019,Kansas,20,55-64 years,55-64,3566,371505,959.9
,2019,2019,Kentucky,21,25-34 years,25-34,995,587380,169.4
,2019,2019,Kentucky,21,35-44 years,35-44,1648,550953,299.1
,2019,2019,Kentucky,21,45-54 years,45-54,3316,563662,588.3
,2019,2019,Kentucky,21,55-64 years,55-64,7436,598289,1242.9
,2019,2019,Louisiana,22,25-34 years,25-34,1121,658227,170.3
,2019,2019,Louisiana,22,35-44 years,35-44,1733,589854,293.8
,2019,2019,Louisiana,22,45-54 years,45-54,2995,548348,546.2
,2019,2019,Louisiana,22,55-64 years,55-64,7173,604670,1186.3
,2019,2019,Maine,23,25-34 years,25-34,248,162808,152.3
,2019,2019,Maine,23,35-44 years,35-44,364,154075,236.2
,2019,2019,Maine,23,45-54 years,45-54,718,174730,410.9
,2019,2019,Maine,23,55-64 years,55-64,1794,211560,848.0
,2019,2019,Maryland,24,25-34 years,25-34,1371,829249,165.3
,2019,2019,Maryland,24,35-44 years,35-44,1661,782213,212.3
,2019,2019,Maryland,24,45-54 years,45-54,3076,795467,386.7
,2019,2019,Maryland,24,55-64 years,55-64,6923,818519,845.8
,2019,2019,Massachusetts,25,25-34 years,25-34,1168,994454,117.5
,2019,2019,Massachusetts,25,35-44 years,35-44,1471,848373,173.4
,2019,2019,Massachusetts,25,45-54 years,45-54,2876,893633,321.8
,2019,2019,Massachusetts,25,55-64 years,55-64,6538,943190,693.2
,2019,2019,Michigan,26,25-34 years,25-34,1976,1311614,150.7
,2019,2019,Michigan,26,35-44 years,35-44,2508,1166172,215.1
,2019,2019,Michigan,26,45-54 years,45-54,5129,1254679,408.8
,2019,2019,Michigan,26,55-64 years,55-64,13025,1399535,930.7
,2019,2019,Minnesota,27,25-34 years,25-34,744,762616,97.6
,2019,2019,Minnesota,27,35-44 years,35-44,1050,725577,144.7
,2019,2019,Minnesota,27,45-54 years,45-54,2034,673361,302.1
,2019,2019,Minnesota,27,55-64 years,55-64,5097,756421,673.8
,2019,2019,Mississippi,28,25-34 years,25-34,725,393747,184.1
,2019,2019,Mississippi,28,35-44 years,35-44,1187,365754,324.5
,2019,2019,Mississippi,28,45-54 years,45-54,2191,362040,605.2
,2019,2019,Mississippi,28,55-64 years,55-64,5229,385911,1355.0
,2019,2019,Missouri,29,25-34 years,25-34,1347,825887,163.1
,2019,2019,Missouri,29,35-44 years,35-44,1897,753739,251.7
,2019,2019,Missouri,29,45-54 years,45-54,3464,732944,472.6
,2019,2019,Missouri,29,55-64 years,55-64,8631,830732,1039.0
,2019,2019,Montana,30,25-34 years,25-34,188,138386,135.9
,2019,2019,Montana,30,35-44 years,35-44,298,129795,229.6
,2019,2019,Montana,30,45-54 years,45-54,495,117800,420.2
,2019,2019,Montana,30,55-64 years,55-64,1235,150008,823.3
,2019,2019,Nebraska,31,25-34 years,25-34,256,255338,100.3
,2019,2019,Nebraska,31,35-44 years,35-44,384,243139,157.9
,2019,2019,Nebraska,31,45-54 years,45-54,838,215808,388.3
,2019,2019,Nebraska,31,55-64 years,55-64,1960,242293,808.9
,2019,2019,Nevada,32,25-34 years,25-34,504,453116,111.2
,2019,2019,Nevada,32,35-44 years,35-44,765,410505,186.4
,2019,2019,Nevada,32,45-54 years,45-54,1662,394228,421.6
,2019,2019,Nevada,32,55-64 years,55-64,3648,383476,951.3
,2019,2019,New Hampshire,33,25-34 years,25-34,261,172816,151.0
,2019,2019,New Hampshire,33,35-44 years,35-44,327,156500,208.9
,2019,2019,New Hampshire,33,45-54 years,45-54,629,183273,343.2
,2019,2019,New Hampshire,33,55-64 years,55-64,1568,214314,731.6
,2019,2019,New Jersey,34,25-34 years,25-34,1529,1152278,132.7
,2019,2019,New Jersey,34,35-44 years,35-44,1976,1137693,173.7
,2019,2019,New Jersey,34,45-54 years,45-54,3978,1200823,331.3
,2019,2019,New Jersey,34,55-64 years,55-64,8771,1223649,716.8
,2019,2019,New Mexico,35,25-34 years,25-34,660,284087,232.3
,2019,2019,New Mexico,35,35-44 years,35-44,870,254846,341.4
,2019,2019,New Mexico,35,45-54 years,45-54,1322,235656,561.0
,2019,2019,New Mexico,35,55-64 years,55-64,2620,272921,960.0
,2019,2019,New York,36,25-34 years,25-34,2732,2867651,95.3
,2019,2019,New York,36,35-44 years,35-44,3738,2429961,153.8
,2019,2019,New York,36,45-54 years,45-54,7910,2471804,320.0
,2019,2019,New York,36,55-64 years,55-64,18579,2597156,715.4
,2019,2019,North Carolina,37,25-34 years,25-34,2143,1416069,151.3
,2019,2019,North Carolina,37,35-44 years,35-44,2827,1303427,216.9
,2019,2019,North Carolina,37,45-54 years,45-54,5677,1364067,416.2
,2019,2019,North Carolina,37,55-64 years,55-64,13113,1362125,962.7
,2019,2019,North Dakota,38,25-34 years,25-34,150,114571,130.9
,2019,2019,North Dakota,38,35-44 years,35-44,189,92576,204.2
,2019,2019,North Dakota,38,45-54 years,45-54,297,78199,379.8
,2019,2019,North Dakota,38,55-64 years,55-64,777,93878,827.7
,2019,2019,Ohio,39,25-34 years,25-34,2659,1554378,171.1
,2019,2019,Ohio,39,35-44 years,35-44,3644,1397808,260.7
,2019,2019,Ohio,39,45-54 years,45-54,6741,1447581,465.7
,2019,2019,Ohio,39,55-64 years,55-64,16584,1604683,1033.5
,2019,2019,Oklahoma,40,25-34 years,25-34,781,543593,143.7
,2019,2019,Oklahoma,40,35-44 years,35-44,1318,497873,264.7
,2019,2019,Oklahoma,40,45-54 years,45-54,2508,453536,553.0
,2019,2019,Oklahoma,40,55-64 years,55-64,6099,493694,1235.4
,2019,2019,Oregon,41,25-34 years,25-34,592,604284,98.0
,2019,2019,Oregon,41,35-44 years,35-44,890,568712,156.5
,2019,2019,Oregon,41,45-54 years,45-54,1763,510127,345.6
,2019,2019,Oregon,41,55-64 years,55-64,4602,538950,853.9
,2019,2019,Pennsylvania,42,25-34 years,25-34,2628,1709136,153.8
,2019,2019,Pennsylvania,42,35-44 years,35-44,3318,1513739,219.2
,2019,2019,Pennsylvania,42,45-54 years,45-54,6543,1604097,407.9
,2019,2019,Pennsylvania,42,55-64 years,55-64,15941,1804883,883.2
,2019,2019,Rhode Island,44,25-34 years,25-34,164,148213,110.7
,2019,2019,Rhode Island,44,35-44 years,35-44,250,125335,199.5
,2019,2019,Rhode Island,44,45-54 years,45-54,498,135112,368.6
,2019,2019,Rhode Island,44,55-64 years,55-64,1101,149609,735.9
,2019,2019,South Carolina,45,25-34 years,25-34,1127,682854,165.0
,2019,2019,South Carolina,45,35-44 years,35-44,1677,620504,270.3
,2019,2019,South Carolina,45,45-54 years,45-54,3225,640607,503.4
,2019,2019,South Carolina,45,55-64 years,55-64,7404,689144,1074.4
,2019,2019,South Dakota,46,25-34 years,25-34,165,115064,143.4
,2019,2019,South Dakota,46,35-44 years,35-44,236,105864,222.9
,2019,2019,South Dakota,46,45-54 years,45-54,393,94865,414.3
,2019,2019,South Dakota,46,55-64 years,55-64,980,117498,834.1
,2019,2019,Tennessee,47,25-34 years,25-34,1657,949656,174.5
,2019,2019,Tennessee,47,35-44 years,35-44,2363,847658,278.8
,2019,2019,Tennessee,47,45-54 years,45-54,4921,871279,564.8
,2019,2019,Tennessee,47,55-64 years,55-64,10829,894697,1210.4
,2019,2019,Texas,48,25-34 years,25-34,4536,4276763,106.1
,2019,2019,Texas,48,35-44 years,35-44,6889,3942439,174.7
,2019,2019,Texas,48,45-54 years,45-54,13313,3554098,374.6
,2019,2019,Texas,48,55-64 years,55-64,29403,3275242,897.7
,2019,2019,Utah,49,25-34 years,25-34,511,471806,108.3
,2019,2019,Utah,49,35-44 years,35-44,766,443453,172.7
,2019,2019,Utah,49,45-54 years,45-54,996,328430,303.3
,2019,2019,Utah,49,55-64 years,55-64,2104,303134,694.1
,2019,2019,Vermont,50,25-34 years,25-34,114,74408,153.2
,2019,2019,Vermont,50,35-44 years,35-44,135,71267,189.4
,2019,2019,Vermont,50,45-54 years,45-54,273,78051,349.8
,2019,2019,Vermont,50,55-64 years,55-64,728,95379,763.3
,2019,2019,Virginia,51,25-34 years,25-34,1359,1190381,114.2
,2019,2019,Virginia,51,35-44 years,35-44,1900,1112496,170.8
,2019,2019,Virginia,51,45-54 years,45-54,3829,1100274,348.0
,2019,2019,Virginia,51,55-64 years,55-64,9370,1114417,840.8
,2019,2019,Washington,53,25-34 years,25-34,1095,1172075,93.4
,2019,2019,Washington,53,35-44 years,35-44,1512,1028141,147.1
,2019,2019,Washington,53,45-54 years,45-54,3056,923777,330.8
,2019,2019,Washington,53,55-64 years,55-64,7349,959608,765.8
,2019,2019,West Virginia,54,25-34 years,25-34,518,214004,242.1
,2019,2019,West Virginia,54,35-44 years,35-44,816,213802,381.7
,2019,2019,West Virginia,54,45-54 years,45-54,1437,229251,626.8
,2019,2019,West Virginia,54,55-64 years,55-64,3346,254726,1313.6
,2019,2019,Wisconsin,55,25-34 years,25-34,865,741222,116.7
,2019,2019,Wisconsin,55,35-44 years,35-44,1281,713075,179.6
,2019,2019,Wisconsin,55,45-54 years,45-54,2554,715209,357.1
,2019,2019,Wisconsin,55,55-64 years,55-64,6315,823018,767.3
,2019,2019,Wyoming,56,25-34 years,25-34,109,76433,142.6
,2019,2019,Wyoming,56,35-44 years,35-44,172,74285,231.5
,2019,2019,Wyoming,56,45-54 years,45-54,279,63853,436.9
,2019,2019,Wyoming,56,55-64 years,55-64,673,78754,854.6
---,,,,,,,,,
"Dataset: Multiple Cause of Death, 1999-2020",,,,,,,,,
Query Parameters:,,,,,,,,,
Ten-Year Age Groups: 25-34 years; 35-44 years; 45-54 years; 55-64 years,,,,,,,,,
Year/Month: 1999; 2000; 2001; 2002; 2003; 2004; 2005; 2006; 2007; 2008; 2009; 2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017;,,,,,,,,,
2018; 2019,,,,,,,,,
Group By: Year; State; Ten-Year Age Groups,,,,,,,,,
Show Totals: True,,,,,,,,,
Show Zero Values: True,,,,,,,,,
Show Suppressed: True,,,,,,,,,
"Calculate Rates Per: 100,000",,,,,,,,,
Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,,,
---,,,,,,,,,
Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information.,,,,,,,,,
---,,,,,,,,,
"Query Date: Apr 23, 2026 7:14:57 PM",,,,,,,,,
---,,,,,,,,,
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics",,,,,,,,,
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,",,,,,,,,,
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative",,,,,,,,,
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on Apr 23, 2026 7:14:57 PM",,,,,,,,,
